,City,Date,TempHigh,TempLow,Summary
89,Paris,2016-11-06,47.61,38.3,Mostly cloudy throughout the day.
90,Paris,2016-11-03,52.85,31.99,Mostly cloudy throughout the day.
91,Paris,2016-10-23,55.14,41.05,Light rain in the evening.
92,Paris,2016-10-18,60.74,46.86,Mostly cloudy throughout the day.
93,Paris,2016-10-09,60.24,39.99,"Partly cloudy starting in the afternoon, continuing until evening."
94,Paris,2016-09-28,74.56,60.5,Mostly cloudy throughout the day.
95,Paris,2016-09-26,68.11,49.05,Mostly cloudy throughout the day.
96,Paris,2016-09-13,89.98,70.29,Mostly cloudy throughout the day.
97,Paris,2016-09-05,68.01,59.93,Overcast throughout the day.
98,Paris,2016-08-25,97.51,67.33,Partly cloudy starting in the evening.
99,Paris,2016-07-19,94.93,66.35,Partly cloudy overnight.
100,Paris,2016-07-10,86.86,64.51,Mostly cloudy throughout the day.
101,Paris,2016-07-09,83.52,61.5,Partly cloudy until evening.
102,Paris,2016-07-08,83.33,58.93,Partly cloudy until evening.
103,Paris,2016-07-06,75.26,52.59,Partly cloudy throughout the day.
104,Paris,2016-06-10,74.86,57.12,Mostly cloudy throughout the day.
105,Paris,2016-06-06,75.65,57.85,Foggy in the morning.
106,Paris,2016-05-31,58.05,54.44,Rain in the morning.
107,Paris,2016-04-25,51.82,36.16,Mostly cloudy throughout the day.
108,Paris,2016-04-12,61.57,41.36,Mostly cloudy throughout the day.
109,Paris,2015-11-22,44.18,34.33,Mostly cloudy starting in the afternoon.
110,Paris,2015-10-10,63.85,47.9,Foggy in the morning.
111,Paris,2015-09-23,64.18,49.29,Mostly cloudy throughout the day.
112,Paris,2015-09-19,67.44,53.73,Mostly cloudy throughout the day.
113,Paris,2015-09-15,66.05,53.39,Rain overnight.
114,Paris,2015-08-19,77.87,55.69,Mostly cloudy throughout the day.
115,Paris,2015-08-17,70.19,59.11,Mostly cloudy throughout the day.
116,Paris,2017-07-15,78.77,53.56,Mostly cloudy throughout the day.
117,Paris,2017-05-31,75.86,52.39,Partly cloudy throughout the day.
118,Paris,2016-12-23,43.83,34.98,Foggy in the morning.
119,Paris,2016-05-19,62.28,48.76,Mostly cloudy throughout the day.
120,Paris,2016-04-28,53.77,32.56,Mostly cloudy throughout the day.
121,Paris,2015-10-31,64.77,46.73,Foggy in the morning.
122,Paris,2015-10-20,56.04,48.55,Foggy in the morning.
123,Paris,2015-09-06,63.12,49.84,Mostly cloudy until evening.
124,Paris,2015-08-29,87.27,58.84,Partly cloudy throughout the day.
125,Paris,2017-07-01,69.03,57.82,Light rain in the afternoon.
126,Paris,2017-03-24,56.69,45.77,Mostly cloudy until evening.
127,Paris,2017-02-06,47.79,40.84,Mostly cloudy throughout the day.
128,Paris,2017-01-31,54.71,49.55,Foggy in the morning.
129,Paris,2016-11-12,43.33,31.83,Foggy starting in the evening.
130,Paris,2016-10-03,65.75,42.44,Partly cloudy until afternoon.
131,Paris,2016-06-12,65.88,59.15,Light rain in the evening.
132,Paris,2016-05-07,74.49,55.38,Mostly cloudy throughout the day.
133,Paris,2016-03-16,45.92,38.52,Mostly cloudy throughout the day.
134,Paris,2015-12-03,51.46,44.21,Mostly cloudy throughout the day.
135,Paris,2015-12-01,56.28,53.32,Overcast throughout the day.
136,Paris,2015-11-30,55.04,51.11,Mostly cloudy throughout the day.
137,Paris,2015-10-08,59.94,51.04,Mostly cloudy throughout the day.
138,Paris,2015-08-31,81.86,67.42,Mostly cloudy throughout the day.
139,Paris,2017-06-15,83.39,65.43,Mostly cloudy throughout the day.
140,Paris,2017-05-09,62.38,41.74,Mostly cloudy in the morning.
141,Paris,2017-04-15,59.52,45.73,Mostly cloudy throughout the day.
142,Paris,2016-12-27,45.79,30.36,Partly cloudy starting in the evening.
143,Paris,2016-11-15,54.7,46.66,Foggy starting in the evening.
144,Paris,2016-10-22,55.31,43.58,Foggy until afternoon.
145,Paris,2016-09-24,76.17,51.85,Partly cloudy starting in the afternoon.
146,Paris,2016-09-07,83.09,58.54,Mostly cloudy in the morning.
147,Paris,2016-07-30,73.99,61.66,Mostly cloudy throughout the day.
148,Paris,2016-06-23,88.38,68.81,Mostly cloudy throughout the day.
149,Paris,2016-06-11,69.88,60.74,Mostly cloudy throughout the day.
150,Paris,2016-04-03,68.74,49.14,Mostly cloudy starting in the afternoon.
151,Paris,2016-03-31,45.53,43.16,Light rain in the morning and afternoon.
152,Paris,2016-02-05,51.15,47.28,Overcast throughout the day.
153,Paris,2016-01-06,49.61,44.73,Mostly cloudy throughout the day.
154,Paris,2015-10-22,58.26,50.95,Overcast throughout the day.
155,Paris,2015-10-12,58.76,46.84,Mostly cloudy until evening.
156,Paris,2015-10-11,60.31,47.27,Mostly cloudy throughout the day.
157,Paris,2015-10-05,62.22,55.21,"Rain starting in the afternoon, continuing until evening."
158,Paris,2015-09-18,63.73,51.8,Mostly cloudy throughout the day.
159,Paris,2015-09-14,64.36,55.78,Mostly cloudy throughout the day.
160,Paris,2015-09-12,65.31,58.2,Rain in the afternoon.
161,Paris,2015-08-27,69.41,57.14,Light rain starting in the afternoon.
162,Paris,2015-08-16,69.69,54.61,Mostly cloudy throughout the day.
163,Paris,2017-05-27,86.77,62.53,Mostly cloudy throughout the day.
164,Paris,2017-05-25,80.13,58.28,Clear throughout the day.
165,Paris,2017-01-28,48.81,39.91,Mostly cloudy throughout the day.
166,Paris,2016-09-02,83.28,57.33,Mostly cloudy throughout the day.
167,Paris,2016-08-15,82.51,58.77,Clear throughout the day.
168,Paris,2016-08-06,76.92,55.18,Partly cloudy until evening.
169,Paris,2016-07-11,71.92,63.96,Mostly cloudy throughout the day.
170,Paris,2016-04-20,66.88,43.69,Mostly cloudy throughout the day.
171,Paris,2016-04-02,50.91,35.87,Mostly cloudy throughout the day.
172,Paris,2016-03-30,51.17,45.66,Mostly cloudy throughout the day.
173,Paris,2016-03-20,44.58,40.92,Overcast throughout the day.
174,Paris,2016-03-08,47.83,34.03,Mostly cloudy throughout the day.
175,Paris,2016-03-01,49.42,31.08,Mostly cloudy throughout the day.
176,Paris,2016-02-21,54.76,50.98,Overcast throughout the day.
177,Paris,2016-01-19,33.95,27.05,Mostly cloudy throughout the day.
178,Paris,2015-12-27,55.5,45.46,Mostly cloudy throughout the day.
179,Paris,2015-12-25,57.18,48.41,Mostly cloudy throughout the day.
180,Paris,2015-12-24,55.37,47.53,Mostly cloudy throughout the day.
181,Paris,2015-12-15,52.33,44.55,Rain in the evening.
182,Paris,2015-12-13,45.96,40.69,Foggy starting in the evening.
183,Paris,2015-12-12,52.5,45.94,Mostly cloudy throughout the day.
184,Paris,2015-11-09,62.92,54.95,Partly cloudy throughout the day.
185,Paris,2015-11-05,64.44,54.33,Mostly cloudy throughout the day.
186,Paris,2015-10-29,58.94,48.82,Mostly cloudy throughout the day.
187,Paris,2015-10-24,59.49,47.95,Mostly cloudy throughout the day.
188,Paris,2015-10-23,57.36,51.68,Overcast throughout the day.
189,Paris,2015-10-18,52.0,43.85,Mostly cloudy until evening.
190,Paris,2015-09-28,66.42,48.07,Partly cloudy starting in the afternoon.
191,Paris,2015-09-26,63.94,48.78,Mostly cloudy throughout the day.
192,Paris,2015-09-05,65.79,54.23,Mostly cloudy throughout the day.
193,Paris,2015-08-15,70.28,59.91,Mostly cloudy throughout the day.
194,Paris,2015-08-10,84.34,60.26,Mostly cloudy throughout the day.
195,Paris,2017-04-26,49.07,34.76,Mostly cloudy throughout the day.
196,Paris,2017-03-01,52.62,43.05,Mostly cloudy throughout the day.
197,Paris,2017-02-28,47.75,40.22,Mostly cloudy throughout the day.
198,Paris,2017-01-29,45.35,37.39,Foggy in the morning.
199,Paris,2016-11-14,48.02,43.55,Overcast throughout the day.
200,Paris,2016-07-18,88.01,63.52,Partly cloudy until evening.
201,Paris,2016-07-03,64.22,57.11,Overcast throughout the day.
202,Paris,2016-07-01,71.67,62.8,Mostly cloudy throughout the day.
203,Paris,2016-05-28,71.83,56.98,Mostly cloudy throughout the day.
204,Paris,2016-05-11,63.27,55.94,Foggy in the morning.
205,Paris,2016-04-13,61.88,48.75,Mostly cloudy throughout the day.
206,Paris,2016-03-25,57.21,44.84,Mostly cloudy until evening.
207,Paris,2016-01-31,56.27,44.63,Overcast throughout the day.
208,Paris,2015-12-26,56.41,47.45,Mostly cloudy throughout the day.
209,Paris,2015-11-12,58.26,50.96,Foggy in the morning.
210,Paris,2015-11-04,61.21,54.98,Mostly cloudy throughout the day.
211,Paris,2015-09-16,64.05,56.72,Rain in the afternoon.
212,Paris,2015-08-28,71.28,57.77,Mostly cloudy throughout the day.
213,Paris,2017-06-09,72.56,60.03,Mostly cloudy throughout the day.
214,Paris,2017-02-21,54.75,50.64,Overcast throughout the day.
215,Paris,2017-01-13,41.67,34.56,Mostly cloudy throughout the day.
216,Paris,2016-12-20,43.22,36.11,Mostly cloudy throughout the day.
217,Paris,2016-12-15,47.91,32.87,Mostly cloudy starting in the afternoon.
218,Paris,2016-07-22,80.34,63.21,Mostly cloudy throughout the day.
219,Paris,2016-06-01,62.53,56.62,Foggy in the morning.
220,Paris,2016-04-11,58.19,47.96,Mostly cloudy throughout the day.
221,Paris,2016-04-07,52.53,41.52,Mostly cloudy throughout the day.
222,Paris,2016-02-18,39.4,29.21,Mostly cloudy throughout the day.
223,Paris,2016-01-12,46.06,41.79,Mostly cloudy throughout the day.
224,Paris,2015-12-06,54.48,44.36,Mostly cloudy throughout the day.
225,Paris,2015-11-18,59.44,52.51,Mostly cloudy throughout the day.
226,Paris,2015-10-15,45.16,40.06,Overcast throughout the day.
227,Paris,2015-10-01,62.61,45.88,Clear throughout the day.
228,Paris,2017-04-08,70.04,42.21,Clear throughout the day.
229,Paris,2017-03-21,51.91,42.39,Mostly cloudy throughout the day.
230,Paris,2016-12-03,44.56,34.71,Mostly cloudy until afternoon.
231,Paris,2016-08-01,75.66,57.21,Mostly cloudy throughout the day.
232,Paris,2016-05-16,61.31,42.97,Mostly cloudy throughout the day.
233,Paris,2017-01-08,45.97,35.97,Foggy in the morning.
234,Paris,2016-12-14,49.88,36.55,Partly cloudy throughout the day.
235,Paris,2016-11-22,53.82,47.62,Mostly cloudy throughout the day.
236,Paris,2016-10-15,63.53,46.2,Mostly cloudy throughout the day.
237,Paris,2016-09-21,72.03,48.48,"Partly cloudy starting in the afternoon, continuing until evening."
238,Paris,2016-08-07,85.71,56.35,Partly cloudy in the morning.
239,Paris,2017-02-19,53.15,30.6,Foggy in the morning.
240,Paris,2017-01-05,43.13,31.97,Partly cloudy throughout the day.
241,Paris,2016-06-04,63.45,54.73,Overcast throughout the day.
242,Paris,2015-12-11,50.72,35.21,Mostly cloudy throughout the day.
243,Paris,2017-07-16,83.74,63.25,Mostly cloudy until evening.
244,Paris,2016-08-26,92.19,67.87,Mostly cloudy starting in the afternoon.
245,Paris,2016-06-24,76.43,65.07,Mostly cloudy throughout the day.
246,Paris,2016-02-28,44.34,33.21,Mostly cloudy throughout the day.
247,Paris,2015-12-18,55.27,52.59,Mostly cloudy throughout the day.
248,Paris,2015-11-28,49.78,38.75,Mostly cloudy starting in the afternoon.
249,Paris,2015-11-21,45.52,38.73,Mostly cloudy throughout the day.
250,Paris,2017-07-29,82.34,64.71,Mostly cloudy throughout the day.
251,Paris,2017-03-26,64.27,44.26,"Partly cloudy starting in the afternoon, continuing until evening."
252,Paris,2017-01-26,37.32,22.83,Mostly cloudy in the morning.
253,Paris,2016-12-24,49.24,43.65,Mostly cloudy throughout the day.
254,Paris,2016-11-19,48.97,40.14,Mostly cloudy in the morning.
255,Paris,2016-08-03,77.6,64.66,Mostly cloudy throughout the day.
256,Paris,2016-02-27,46.35,32.54,Mostly cloudy throughout the day.
257,Paris,2016-01-08,46.68,36.71,Foggy overnight.
258,Paris,2017-07-21,77.5,55.71,Mostly cloudy throughout the day.
259,Paris,2016-11-23,58.19,47.88,Mostly cloudy throughout the day.
260,Paris,2016-11-10,51.01,44.06,Mostly cloudy throughout the day.
261,Paris,2016-10-25,58.28,53.38,Foggy in the morning.
262,Paris,2016-08-08,71.91,62.71,Mostly cloudy throughout the day.
263,Paris,2016-08-02,72.65,61.21,Mostly cloudy throughout the day.
264,Paris,2016-04-09,55.73,38.97,Mostly cloudy throughout the day.
265,Paris,2016-03-05,45.16,34.92,Mostly cloudy throughout the day.
266,Paris,2016-02-20,53.98,43.66,Overcast throughout the day.
267,Paris,2016-01-05,48.58,42.29,Mostly cloudy throughout the day.
268,Paris,2015-12-10,40.9,35.74,Foggy in the morning.
269,Paris,2015-11-19,60.89,55.0,Mostly cloudy throughout the day.
270,London,2017-07-27,69.16,57.11,Partly cloudy throughout the day.
271,London,2017-04-29,59.19,40.16,Partly cloudy throughout the day.
272,Paris,2017-05-24,75.03,58.57,Mostly cloudy throughout the day.
273,Paris,2016-12-06,51.31,31.63,Partly cloudy until evening.
274,Paris,2016-11-05,51.87,44.4,Mostly cloudy throughout the day.
275,Paris,2016-08-20,75.96,58.94,Mostly cloudy throughout the day.
276,Paris,2016-04-15,60.12,49.16,Mostly cloudy throughout the day.
277,Paris,2016-03-13,52.1,34.67,Clear throughout the day.
278,Paris,2016-03-07,43.38,35.8,Mostly cloudy throughout the day.
279,Paris,2016-02-25,44.39,31.98,Mostly cloudy starting in the afternoon.
280,Paris,2016-01-17,39.34,32.74,Mostly cloudy throughout the day.
281,Paris,2015-09-11,74.42,47.41,Mostly cloudy starting in the afternoon.
282,Paris,2017-06-02,81.22,63.01,Mostly cloudy throughout the day.
283,Paris,2017-01-17,32.6,26.89,Partly cloudy in the morning.
284,Paris,2017-01-12,46.99,41.05,Mostly cloudy throughout the day and breezy starting in the evening.
285,Paris,2016-11-29,40.63,29.54,Clear throughout the day.
286,Paris,2016-04-18,58.53,35.15,Clear throughout the day.
287,Paris,2016-04-14,62.28,44.72,Mostly cloudy throughout the day.
288,Paris,2016-03-18,52.52,33.87,Foggy in the morning.
289,Paris,2016-03-14,48.09,36.88,Mostly cloudy until evening.
290,Paris,2016-03-06,45.64,35.89,Mostly cloudy throughout the day.
291,Paris,2016-02-14,46.22,37.4,Mostly cloudy throughout the day.
292,Paris,2015-10-21,56.71,42.14,Mostly cloudy throughout the day.
293,Paris,2017-02-02,54.84,45.45,Overcast throughout the day.
294,Paris,2016-12-08,50.93,33.4,Partly cloudy in the morning.
295,Paris,2016-07-16,78.93,58.74,Mostly cloudy throughout the day.
296,Paris,2016-02-15,44.54,36.07,Mostly cloudy until evening.
297,Paris,2016-01-10,46.73,40.18,Mostly cloudy throughout the day.
298,Paris,2015-12-31,53.01,45.75,Mostly cloudy starting in the afternoon.
299,Paris,2015-10-28,58.43,49.28,Mostly cloudy throughout the day.
300,Paris,2015-10-07,61.07,55.31,Mostly cloudy throughout the day.
301,Paris,2015-08-24,67.62,55.96,Mostly cloudy throughout the day and breezy in the evening.
302,Paris,2017-01-16,38.01,33.06,Mostly cloudy throughout the day.
303,Paris,2016-12-01,45.04,23.8,Mostly cloudy overnight.
304,Paris,2016-08-27,93.47,68.37,Partly cloudy in the morning.
305,Paris,2016-03-26,59.13,42.84,Light rain overnight.
306,Paris,2016-03-12,53.24,34.37,Partly cloudy in the afternoon.
307,Paris,2015-12-08,52.16,44.77,"Light rain starting in the afternoon, continuing until evening."
308,Paris,2015-12-05,49.21,36.73,Mostly cloudy throughout the day.
309,Paris,2015-12-21,55.45,49.87,Mostly cloudy throughout the day.
310,Paris,2015-11-16,59.7,53.47,Overcast throughout the day.
311,Paris,2017-06-04,68.1,47.97,Partly cloudy in the morning.
312,Paris,2017-02-14,55.37,39.01,Mostly cloudy throughout the day.
313,Paris,2016-06-17,68.84,54.79,Mostly cloudy throughout the day.
314,Paris,2016-02-10,46.62,37.42,Mostly cloudy throughout the day.
315,Paris,2016-10-20,56.79,48.5,Mostly cloudy throughout the day.
316,Paris,2015-12-17,60.94,52.4,Mostly cloudy throughout the day.
317,Paris,2017-06-19,92.06,61.12,Partly cloudy starting in the afternoon.
318,Paris,2016-04-01,53.51,39.93,Mostly cloudy throughout the day.
319,Paris,2016-11-30,43.21,24.73,Mostly cloudy in the morning.
320,Paris,2016-02-19,49.08,32.74,Mostly cloudy throughout the day.
321,Paris,2016-01-29,48.76,36.97,Mostly cloudy throughout the day.
322,Paris,2015-12-09,51.36,39.11,Foggy starting in the evening.
323,Paris,2017-01-18,33.81,24.94,Mostly cloudy in the morning.
324,Paris,2016-02-06,57.33,44.69,Mostly cloudy throughout the day.
325,Paris,2016-08-21,70.76,57.93,Mostly cloudy throughout the day.
326,Paris,2016-10-11,56.27,42.17,Foggy in the morning.
327,Paris,2016-09-04,71.15,64.66,Mostly cloudy throughout the day.
328,Paris,2016-02-04,51.45,38.75,Mostly cloudy throughout the day.
329,Paris,2015-09-21,66.55,45.11,Mostly cloudy throughout the day.
330,Paris,2016-03-21,50.38,40.24,Mostly cloudy throughout the day.
331,Paris,2016-03-04,47.01,39.99,Light rain in the morning.
332,Paris,2016-02-17,38.59,25.47,Mostly cloudy until evening.
333,Paris,2016-01-30,48.8,43.93,Rain in the afternoon.
334,Paris,2016-01-02,51.84,45.51,Mostly cloudy throughout the day.
335,Paris,2015-11-25,48.9,42.1,Mostly cloudy throughout the day.
336,Paris,2015-11-06,64.7,59.02,Overcast throughout the day.
337,Paris,2016-11-18,53.31,44.14,Mostly cloudy throughout the day.
338,Paris,2016-09-30,64.43,56.72,Mostly cloudy throughout the day.
339,Paris,2016-04-27,49.76,35.04,Mostly cloudy throughout the day.
340,Paris,2015-11-07,69.68,59.39,Mostly cloudy throughout the day.
341,Paris,2016-10-28,58.15,43.57,Foggy in the morning.
342,Paris,2016-03-10,48.33,40.19,Overcast throughout the day.
343,Paris,2016-02-29,46.15,33.6,Mostly cloudy starting in the afternoon.
344,Paris,2016-08-05,73.57,56.92,Mostly cloudy throughout the day.
345,Paris,2016-12-02,43.78,30.73,Foggy in the morning.
346,Paris,2017-02-08,46.19,36.96,Mostly cloudy throughout the day.
347,Paris,2017-01-19,33.68,24.81,Clear throughout the day.
348,Paris,2016-11-25,48.91,45.69,Overcast throughout the day.
349,Paris,2017-07-05,89.65,61.08,Partly cloudy throughout the day.
350,Paris,2016-03-17,55.62,35.72,Partly cloudy in the morning.
351,Paris,2016-01-28,51.8,37.27,Mostly cloudy until evening.
352,Paris,2015-12-14,44.38,38.74,Foggy until afternoon.
353,Paris,2017-01-14,40.52,32.49,Mostly cloudy throughout the day.
354,Paris,2016-09-23,74.34,56.95,Mostly cloudy until afternoon.
355,Paris,2017-02-09,42.26,35.24,Mostly cloudy throughout the day.
356,Paris,2016-12-17,46.82,33.54,Foggy starting in the evening.
357,Paris,2016-06-22,82.53,65.71,Mostly cloudy throughout the day.
358,Paris,2015-09-04,63.51,51.26,Mostly cloudy throughout the day.
359,Paris,2015-10-09,61.15,44.64,"Partly cloudy starting in the afternoon, continuing until evening."
360,Paris,2016-09-10,79.97,53.38,Mostly cloudy throughout the day.
361,Paris,2016-05-14,56.33,49.08,Mostly cloudy throughout the day.
362,Paris,2015-08-07,83.79,60.14,Mostly cloudy throughout the day.
363,Paris,2017-05-26,82.62,59.63,Clear throughout the day.
364,Paris,2016-05-06,76.72,47.45,Mostly cloudy throughout the day.
365,Paris,2016-02-26,44.35,30.26,Mostly cloudy throughout the day.
366,Paris,2015-12-23,56.03,46.27,Mostly cloudy throughout the day.
367,Paris,2016-12-30,29.37,26.56,Foggy throughout the day.
368,Paris,2015-12-07,57.81,48.08,Mostly cloudy throughout the day.
369,Paris,2016-03-11,52.28,38.28,Foggy in the morning.
370,Paris,2016-01-11,47.91,41.0,Mostly cloudy throughout the day.
371,Paris,2017-02-03,52.36,44.01,Mostly cloudy throughout the day.
372,Paris,2017-07-30,77.13,68.09,Mostly cloudy throughout the day.
373,Paris,2017-05-04,60.68,45.49,Foggy in the morning.
374,Paris,2016-03-02,50.59,36.53,Mixed precipitation in the evening.
375,Paris,2016-02-03,46.73,40.45,Mostly cloudy throughout the day.
376,Paris,2017-04-03,67.29,42.8,Partly cloudy starting in the afternoon.
377,Paris,2017-03-09,57.52,50.73,Mostly cloudy throughout the day.
378,Paris,2017-03-05,49.32,40.48,Mostly cloudy throughout the day.
379,Paris,2016-09-14,82.31,63.56,Light rain overnight.
380,Paris,2016-02-12,40.36,36.65,Overcast throughout the day.
381,Paris,2015-12-02,54.14,48.3,Overcast throughout the day.
382,Paris,2015-11-11,58.85,49.12,Foggy in the morning.
383,Paris,2015-10-17,56.14,45.06,Mostly cloudy throughout the day.
384,Paris,2017-03-08,56.42,40.81,Overcast throughout the day.
385,Paris,2016-01-15,42.24,34.82,Mostly cloudy until evening.
386,Paris,2015-11-26,49.4,36.26,"Partly cloudy starting in the afternoon, continuing until evening."
387,Paris,2015-11-20,59.22,45.68,Light rain until afternoon.
388,Paris,2015-11-14,53.56,43.93,Mostly cloudy throughout the day.
389,Paris,2015-11-27,42.23,32.9,Foggy until afternoon.
390,Paris,2017-04-09,77.75,41.69,Clear throughout the day.
391,Paris,2016-10-30,62.86,44.59,Partly cloudy starting in the afternoon.
392,Paris,2016-09-11,76.39,65.61,Mostly cloudy throughout the day.
393,Paris,2016-04-23,54.55,43.97,Mostly cloudy throughout the day.
394,Paris,2016-03-03,47.43,40.67,Mostly cloudy throughout the day.
395,Paris,2017-02-23,53.57,46.43,Mostly cloudy throughout the day.
396,Paris,2015-10-19,54.07,38.77,Mostly cloudy throughout the day.
397,Paris,2015-09-07,67.42,45.0,Mostly cloudy starting in the afternoon.
